Date,Close
2022-11-19,16996.9432209446
2022-11-20,17331.7147197339
2022-11-21,17634.4822272254
2022-11-22,17952.9985639254
2022-11-23,18302.091467695
2022-11-24,18649.596411784
2022-11-25,18897.4123853728
