Date,Close
2017-10-02 23:59:59,4409.31982421875
2017-10-03 23:59:59,4317.47998046875
2017-10-04 23:59:59,4229.35986328125
2017-10-05 23:59:59,4328.41015625
2017-10-06 23:59:59,4370.81005859375
2017-10-07 23:59:59,4426.89013671875
2017-10-08 23:59:59,4610.47998046875
2017-10-09 23:59:59,4772.02001953125
2017-10-10 23:59:59,4781.990234375
2017-10-11 23:59:59,4826.47998046875
2017-10-12 23:59:59,5446.91015625
2017-10-13 23:59:59,5647.2099609375
2017-10-14 23:59:59,5831.7900390625
2017-10-15 23:59:59,5678.18994140625
2017-10-16 23:59:59,5725.58984375
2017-10-17 23:59:59,5605.509765625
2017-10-18 23:59:59,5590.68994140625
2017-10-19 23:59:59,5708.52001953125
2017-10-20 23:59:59,6011.4501953125
2017-10-21 23:59:59,6031.60009765625
2017-10-22 23:59:59,6008.419921875
2017-10-23 23:59:59,5930.31982421875
2017-10-24 23:59:59,5526.64013671875
2017-10-25 23:59:59,5750.7998046875
2017-10-26 23:59:59,5904.830078125
2017-10-27 23:59:59,5780.89990234375
2017-10-28 23:59:59,5753.08984375
2017-10-29 23:59:59,6153.85009765625
2017-10-30 23:59:59,6130.52978515625
2017-10-31 23:59:59,6468.39990234375
2017-11-01 23:59:59,6767.31005859375
2017-11-02 23:59:59,7078.5
2017-11-03 23:59:59,7207.759765625
2017-11-04 23:59:59,7379.9501953125
2017-11-05 23:59:59,7407.41015625
2017-11-06 23:59:59,7022.759765625
2017-11-07 23:59:59,7144.3798828125
2017-11-08 23:59:59,7459.68994140625
2017-11-09 23:59:59,7143.580078125
2017-11-10 23:59:59,6618.14013671875
2017-11-11 23:59:59,6357.60009765625
2017-11-12 23:59:59,5950.06982421875
2017-11-13 23:59:59,6559.490234375
2017-11-14 23:59:59,6635.75
2017-11-15 23:59:59,7315.5400390625
2017-11-16 23:59:59,7871.68994140625
2017-11-17 23:59:59,7708.990234375
2017-11-18 23:59:59,7790.14990234375
2017-11-19 23:59:59,8036.490234375
2017-11-20 23:59:59,8200.6396484375
2017-11-21 23:59:59,8071.259765625
2017-11-22 23:59:59,8253.5498046875
2017-11-23 23:59:59,8038.77001953125
2017-11-24 23:59:59,8253.6904296875
2017-11-25 23:59:59,8790.919921875
2017-11-26 23:59:59,9330.5498046875
2017-11-27 23:59:59,9818.349609375
2017-11-28 23:59:59,10058.7998046875
2017-11-29 23:59:59,9888.6103515625
2017-11-30 23:59:59,10233.599609375
2017-12-01 23:59:59,10975.599609375
2017-12-02 23:59:59,11074.599609375
2017-12-03 23:59:59,11323.2001953125
2017-12-04 23:59:59,11657.2001953125
2017-12-05 23:59:59,11916.7001953125
2017-12-06 23:59:59,14291.5
2017-12-07 23:59:59,17899.69921875
2017-12-08 23:59:59,16569.400390625
2017-12-09 23:59:59,15178.2001953125
2017-12-10 23:59:59,15455.400390625
2017-12-11 23:59:59,16936.80078125
2017-12-12 23:59:59,17415.400390625
2017-12-13 23:59:59,16408.19921875
2017-12-14 23:59:59,16564.0
2017-12-15 23:59:59,17706.900390625
2017-12-16 23:59:59,19497.400390625
2017-12-17 23:59:59,19140.80078125
2017-12-18 23:59:59,19114.19921875
2017-12-19 23:59:59,17776.69921875
2017-12-20 23:59:59,16624.599609375
2017-12-21 23:59:59,15802.900390625
2017-12-22 23:59:59,13831.7998046875
2017-12-23 23:59:59,14699.2001953125
2017-12-24 23:59:59,13925.7998046875
2017-12-25 23:59:59,14026.599609375
2017-12-26 23:59:59,16099.7998046875
2017-12-27 23:59:59,15838.5
2017-12-28 23:59:59,14606.5
2017-12-29 23:59:59,14656.2001953125
2017-12-30 23:59:59,12952.2001953125
2017-12-31 23:59:59,14156.400390625
2018-01-01 23:59:59,13657.2001953125
2018-01-02 23:59:59,14982.099609375
2018-01-03 23:59:59,15201.0
2018-01-04 23:59:59,15599.2001953125
2018-01-05 23:59:59,17429.5
2018-01-06 23:59:59,17527.0
2018-01-07 23:59:59,16477.599609375
2018-01-08 23:59:59,15170.099609375
2018-01-09 23:59:59,14595.400390625
2018-01-10 23:59:59,14973.2998046875
2018-01-11 23:59:59,13405.7998046875
2018-01-12 23:59:59,13980.599609375
2018-01-13 23:59:59,14360.2001953125
2018-01-14 23:59:59,13772.0
2018-01-15 23:59:59,13819.7998046875
2018-01-16 23:59:59,11490.5
2018-01-17 23:59:59,11188.599609375
2018-01-18 23:59:59,11474.900390625
2018-01-19 23:59:59,11607.400390625
2018-01-20 23:59:59,12899.2001953125
2018-01-21 23:59:59,11600.099609375
2018-01-22 23:59:59,10931.400390625
2018-01-23 23:59:59,10868.400390625
2018-01-24 23:59:59,11359.400390625
2018-01-25 23:59:59,11259.400390625
2018-01-26 23:59:59,11171.400390625
2018-01-27 23:59:59,11440.7001953125
2018-01-28 23:59:59,11786.2998046875
2018-01-29 23:59:59,11296.400390625
2018-01-30 23:59:59,10106.2998046875
2018-01-31 23:59:59,10221.099609375
2018-02-01 23:59:59,9170.5400390625
2018-02-02 23:59:59,8830.75
2018-02-03 23:59:59,9174.91015625
2018-02-04 23:59:59,8277.009765625
2018-02-05 23:59:59,6955.27001953125
2018-02-06 23:59:59,7754.0
2018-02-07 23:59:59,7621.2998046875
2018-02-08 23:59:59,8265.58984375
2018-02-09 23:59:59,8736.98046875
2018-02-10 23:59:59,8621.900390625
2018-02-11 23:59:59,8129.97021484375
2018-02-12 23:59:59,8926.5703125
2018-02-13 23:59:59,8598.3095703125
2018-02-14 23:59:59,9494.6298828125
2018-02-15 23:59:59,10166.400390625
2018-02-16 23:59:59,10233.900390625
2018-02-17 23:59:59,11112.7001953125
2018-02-18 23:59:59,10551.7998046875
2018-02-19 23:59:59,11225.2998046875
2018-02-20 23:59:59,11403.7001953125
2018-02-21 23:59:59,10690.400390625
2018-02-22 23:59:59,10005.0
2018-02-23 23:59:59,10301.099609375
2018-02-24 23:59:59,9813.0703125
2018-02-25 23:59:59,9664.73046875
2018-02-26 23:59:59,10366.7001953125
2018-02-27 23:59:59,10725.599609375
2018-02-28 23:59:59,10397.900390625
2018-03-01 23:59:59,10951.0
2018-03-02 23:59:59,11086.400390625
2018-03-03 23:59:59,11489.7001953125
2018-03-04 23:59:59,11512.599609375
2018-03-05 23:59:59,11573.2998046875
2018-03-06 23:59:59,10779.900390625
2018-03-07 23:59:59,9965.5703125
2018-03-08 23:59:59,9395.009765625
2018-03-09 23:59:59,9337.5498046875
2018-03-10 23:59:59,8866.0
2018-03-11 23:59:59,9578.6298828125
2018-03-12 23:59:59,9205.1201171875
2018-03-13 23:59:59,9194.849609375
2018-03-14 23:59:59,8269.8095703125
2018-03-15 23:59:59,8300.8603515625
2018-03-16 23:59:59,8338.349609375
2018-03-17 23:59:59,7916.8798828125
2018-03-18 23:59:59,8223.6796875
2018-03-19 23:59:59,8630.650390625
2018-03-20 23:59:59,8913.4697265625
2018-03-21 23:59:59,8929.2802734375
